unit,load_min,load_2,load_3,load_4,load_max,load_total,min_gen_perc,heat_rate(load_min),heat_rate(load_2),heat_rate(load_3),heat_rate(load_4),heat_rate(load_max),a4,a3,a2,a1,a0,unit_type,fuel_type,group_type,source
55518_CTG2,85.88290172,100.9092799,115.9356581,130.9620363,145.9884145,,0.588285735,7.963928192,7.633361707,7.445596504,7.364883254,7.39030162,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Generic
55518_CTG3,85.88290172,100.9092799,115.9356581,130.9620363,145.9884145,,0.588285735,7.963928192,7.633361707,7.445596504,7.364883254,7.39030162,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Generic
55522_CT01,19.26,25.27875,31.2975,37.31625,43.335,4716.774,0.444444444,13.54658456,12.56273178,11.75459481,11.24590907,10.91076608,-7.92656E-06,0.000991495,-0.042087661,0.583522475,11.92728284,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55522_CT02,19.26,25.27875,31.2975,37.31625,43.335,4594.473,0.444444444,13.62578555,12.45816365,11.70930135,11.1511151,10.9267734,1.17878E-05,-0.001508169,0.074531302,-1.786298054,29.53569042,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55522_CT03,20.223,25.76025,31.2975,36.83475,42.372,1792.143,0.477272727,13.2519203,12.34032351,11.59802889,11.07602827,10.80507641,-8.96933E-07,0.000152411,-0.005418912,-0.1140828,16.66467449,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55522_CT04,19.26,25.27875,31.2975,37.31625,43.335,3196.197,0.444444444,13.78013394,12.36614092,11.7414016,11.20887152,11.01803535,3.00537E-05,-0.00393348,0.192876813,-4.289555426,48.81688514,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55522_CT05,19.26,25.038,30.816,36.594,42.372,3588.138,0.454545455,13.58130305,12.47016129,11.79256757,11.21423143,10.9784615,2.15926E-05,-0.002700896,0.127428677,-2.794048959,36.45055143,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55522_CT06,19.26,24.31575,29.3715,34.42725,39.483,2286.162,0.487804878,13.68385341,12.37703465,11.87363443,11.48690711,11.02763246,3.17294E-05,-0.00429263,0.215479366,-4.837817236,53.23110906,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55522_CT07,19.26,25.27875,31.2975,37.31625,43.335,3314.646,0.444444444,13.55976715,12.17129253,11.59233233,11.12144586,10.90217488,2.68294E-05,-0.003572008,0.178222675,-4.028666147,46.86885453,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55522_CT08,19.26,25.27875,31.2975,37.31625,43.335,3940.596,0.444444444,13.83083173,12.3079844,11.6006117,11.15907847,10.87411101,1.39821E-05,-0.002002261,0.108984351,-2.738946485,38.53654547,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55522_CT09,18.297,24.5565,30.816,37.0755,43.335,3640.14,0.422222222,13.59345606,12.70270705,11.79596855,11.22316862,10.84265559,-1.33421E-05,0.001715369,-0.077778202,1.347549101,5.963859382,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55522_CT10,20.223,25.76025,31.2975,36.83475,42.372,3435.021,0.477272727,13.35612298,12.56061019,11.83999683,11.36732199,10.86067532,-2.01639E-05,0.002470885,-0.108828639,1.917730341,2.018333821,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55524_1,65.73752971,77.23920192,88.74087412,100.2425463,111.7442185,,0.588285735,7.963928192,7.633361707,7.445596504,7.364883254,7.39030162,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Generic
55524_2,65.20738835,76.61630513,88.02522191,99.43413869,110.8430555,,0.588285735,7.963928192,7.633361707,7.445596504,7.364883254,7.39030162,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Generic
55524_3,65.73752971,77.23920192,88.74087412,100.2425463,111.7442185,,0.588285735,7.963928192,7.633361707,7.445596504,7.364883254,7.39030162,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Generic
55538_CTG1,25.038,30.816,36.594,42.372,48.15,36186.651,0.52,11.36153397,10.75548043,10.24511277,9.925522999,9.641203128,-9.36828E-06,0.001345191,-0.069236249,1.428517989,1.565789769,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55540_1A,8.807926829,10.01587108,11.22381533,12.43175958,13.63970383,,0.645756458,12.4978889,11.91508171,11.41275018,11.1264967,10.86228467,,,,,,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Generic
55540_1B,8.807926829,10.01587108,11.22381533,12.43175958,13.63970383,,0.645756458,12.4978889,11.91508171,11.41275018,11.1264967,10.86228467,,,,,,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Generic
55541_1,34.668,36.83475,39.0015,41.16825,43.335,12644.19,0.8,10.64214116,10.3589842,10.21173451,10.09175222,10.05554102,0.000312187,-0.049130187,2.900651266,-76.20396364,762.4026073,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55541_2,35.631,37.557,39.483,41.409,43.335,19925.433,0.822222222,10.54491096,10.35648731,10.22614841,10.13480508,10.0666941,1.00712E-05,-0.001997091,0.147571549,-4.848889175,70.07106924,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55541_3,35.631,37.79775,39.9645,42.13125,44.298,19730.907,0.804347826,10.30036556,10.1396896,9.994240706,9.916012651,9.830919815,-0.00023834,0.037919635,-2.254031865,59.27325169,-571.1919853,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55542_1,35.631,37.79775,39.9645,42.13125,44.298,21368.007,0.804347826,10.72262747,10.61416423,10.49101052,10.35457943,10.16701164,-7.42405E-05,0.011569371,-0.676713452,17.5510899,-159.1971701,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55542_2,37.557,39.483,41.409,43.335,45.261,33975.603,0.829787234,10.32315208,10.19765017,10.11195593,10.03660461,9.940989636,-3.45751E-06,-0.000127987,0.052878116,-2.778095291,53.73318816,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55544_GT1,11.556,14.68575,17.8155,20.94525,24.075,4681.143,0.48,12.7800343,11.78331539,11.27923755,11.00437384,10.51959682,-7.62998E-05,0.003527553,-0.030786211,-0.641896428,20.22596129,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55544_GT2,10.593,14.20425,17.8155,21.42675,25.038,1002.483,0.423076923,13.00529297,12.08997037,11.36691427,11.04907992,10.32005691,-0.00025219,0.016903775,-0.404363505,3.886348298,0.294134793,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55544_GT3,11.556,15.16725,18.7785,22.38975,26.001,5858.892,0.444444444,12.62882121,10.98771188,10.41887163,10.06497729,9.61155797,0.000132996,-0.012063367,0.404709492,-6.061361117,44.87299145,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55544_GT4,12.519,15.16725,17.8155,20.46375,23.112,4849.668,0.541666667,11.12559744,10.48802516,10.15061153,9.87213838,9.620041322,0.000176758,-0.013824553,0.405226855,-5.380807372,37.76131244,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55620_1-1,161.784,190.91475,220.0455,249.17625,278.307,1698022.269,0.581314879,7.679965926,8.48265501,8.300942134,7.339781629,7.537767439,1.00309E-07,-8.10644E-05,0.023827339,-3.011548034,145.7927941,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
55620_1-2,161.784,191.39625,221.0085,250.62075,280.233,1711183.59,0.577319588,7.212582931,8.350748473,8.130545472,7.331443072,7.54807995,4.41724E-08,-3.14308E-05,0.007525048,-0.65178689,18.53356824,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
55620_2-1,96.3,113.39325,130.4865,147.57975,164.673,40219.695,0.584795322,12.54441032,11.85529623,11.30178246,11.14251898,10.69782163,-4.57981E-07,0.000232016,-0.04322894,3.481452798,-89.64426687,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55622_U1,29.853,32.2605,34.668,37.0755,39.483,19812.762,0.756097561,11.18703919,11.03197541,10.70413972,10.55757636,10.19447662,-0.000932516,0.129052549,-6.676356841,152.9201591,-1296.764851,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55622_U2,30.816,32.98275,35.1495,37.31625,39.483,16497.153,0.780487805,10.55253722,10.60846928,10.32115768,10.24359408,10.16421494,-0.001445315,0.206005341,-10.97982274,259.2835927,-2277.910251,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55622_U3,26.964,30.09375,33.2235,36.35325,39.483,23271.858,0.682926829,11.57733886,10.24669945,10.13549796,9.736465056,9.769826995,0.000967313,-0.130689475,6.595391883,-147.4327756,1242.478565,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55622_U4,30.816,32.98275,35.1495,37.31625,39.483,19207.998,0.780487805,10.84149537,10.77843218,10.49776155,10.44691844,10.24363346,-0.001568472,0.221057928,-11.65141927,272.1160181,-2364.731438,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55622_U5,29.853,31.53825,33.2235,34.90875,36.594,20228.778,0.815789474,10.83885428,10.62419072,10.55286028,10.33910909,10.29586417,0.003092622,-0.410517776,20.40082153,-449.9217121,3726.664338,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55625_UNIT1,20.223,27.20475,34.1865,41.16825,48.15,10250.172,0.42,12.34748308,11.12398841,10.57131427,10.06333294,9.803307676,1.45442E-05,-0.00209241,0.112357503,-2.741246738,36.70576353,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55626_UNIT1,20.223,27.20475,34.1865,41.16825,48.15,9165.834,0.42,12.73268165,11.314811,10.65308927,10.13262121,9.805871763,1.17029E-05,-0.001738038,0.097066821,-2.4911962,35.83198386,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55627_UNIT1,20.223,27.20475,34.1865,41.16825,48.15,8857.674,0.42,12.63671471,11.38959712,10.75657969,10.25171617,9.9454809,9.75741E-06,-0.001436022,0.079694661,-2.049989706,31.74571801,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55640_CT01,34.668,37.557,40.446,43.335,46.224,19834.911,0.75,10.31908471,10.05566025,9.951479127,9.564205902,9.560973065,0.000663611,-0.106584681,6.396754262,-170.0894418,1701.334964,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55640_CT02,33.705,36.83475,39.9645,43.09425,46.224,21133.998,0.729166667,10.50893839,9.976277962,9.830867584,9.708065721,9.726992396,0.000210078,-0.034250112,2.09228698,-56.79888528,588.3321232,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55640_CT03,25.038,30.3345,35.631,40.9275,46.224,22185.594,0.541666667,10.93910848,10.72004901,10.23541578,9.883168059,9.605611082,-2.4125E-05,0.003629237,-0.201133389,4.791398861,-30.42165938,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55640_CT04,34.668,37.557,40.446,43.335,46.224,21272.67,0.75,10.35559892,9.870327603,9.828972771,9.724151717,9.494649923,0.000266868,-0.045140124,2.851796386,-79.79421843,844.5112233,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55640_CT05,33.705,36.594,39.483,42.372,45.261,22610.277,0.744680851,10.37643304,10.01228355,9.79872821,9.679507004,9.446636222,-9.07511E-05,0.013419274,-0.734255446,17.51607876,-142.5706425,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55640_CT06,34.668,37.557,40.446,43.335,46.224,20549.457,0.75,10.15588131,9.863425224,9.769439903,9.70932472,9.45676509,-3.69132E-05,0.00462096,-0.196047429,2.934702144,4.821130911,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55640_CT07,33.705,36.594,39.483,42.372,45.261,18154.476,0.744680851,10.80314211,10.37829103,10.17543749,10.04836792,9.862051552,6.68881E-06,-0.002028363,0.182178292,-6.595582975,95.18110385,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55640_CT08,33.705,36.594,39.483,42.372,45.261,16715.754,0.744680851,10.42120386,10.07769621,9.838915396,9.704100366,9.68919828,9.99376E-06,-0.00152585,0.09340424,-2.765354313,43.04470232,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55640_CT09,33.705,36.35325,39.0015,41.64975,44.298,14849.46,0.760869565,10.46566205,10.00123845,9.813139164,9.68211068,9.634989172,0.000208471,-0.033386121,2.006277773,-53.66823554,549.4712003,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55640_CT10,33.705,36.594,39.483,42.372,45.261,14899.536,0.744680851,10.51039126,10.0826712,9.961541522,9.878272263,9.760742528,0.000117599,-0.019750568,1.240769763,-34.58918824,371.2683725,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55640_CT11,33.705,36.594,39.483,42.372,45.261,15073.839,0.744680851,10.55173804,10.17057936,9.974052553,9.931567722,9.688197064,-0.000193998,0.029306068,-1.64588177,40.64458876,-361.3661664,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55640_CT12,33.705,36.594,39.483,42.372,45.261,14958.279,0.744680851,10.42060257,10.01994917,9.810294572,9.696449294,9.550079849,-1.98246E-05,0.002358432,-0.088020958,0.752224828,20.34191853,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55641_CT-01,173.34,207.76725,242.1945,276.62175,311.049,1324355.157,0.557275542,7.175341703,6.965393641,6.850096624,7.141860539,7.113603168,-3.08319E-08,2.90224E-05,-0.01002768,1.505735994,-75.85199586,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
55641_CT-02,167.562,200.304,233.046,265.788,298.53,1273046.517,0.561290323,6.807178139,6.651721735,6.535910291,6.895777283,6.966031821,-4.3554E-08,3.98187E-05,-0.013377564,1.957056906,-98.51709702,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
55645_CT-01,82.818,99.42975,116.0415,132.65325,149.265,173035.692,0.55483871,13.52090978,12.50371594,11.8936353,11.50302669,11.02527403,-6.51003E-08,2.12322E-05,-0.001716112,-0.080178298,22.93356937,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55645_CT-02,82.818,98.226,113.634,129.042,144.45,196286.364,0.573333333,13.42479107,12.52810839,11.9633602,11.6111798,11.30798769,-3.26853E-08,8.41073E-06,0.00012054,-0.189595957,25.06003136,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55651_CT-01,43.335,50.5575,57.78,65.0025,72.225,3227.976,0.6,14.73899266,13.50042773,13.18910324,12.61124031,12.18938164,2.47495E-05,-0.005890689,0.521484898,-20.4134799,312.1505732,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55651_CT-02,43.335,50.79825,58.2615,65.72475,73.188,2917.89,0.592105263,14.74030851,13.54009446,13.13157775,12.56882258,12.04696067,1.53246E-05,-0.003721837,0.336174888,-13.45108074,215.1713259,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55651_CT-03,62.595,65.0025,67.41,69.8175,72.225,1485.909,0.866666667,12.78203776,12.50112657,12.40482858,12.25233657,12.1630646,0.000446779,-0.121194521,12.32045119,-556.3543889,9429.386519,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55651_CT-04,53.928,58.50225,63.0765,67.65075,72.225,2007.855,0.746666667,13.05504899,12.93515549,12.67629948,12.27809716,12.1203822,3.61861E-05,-0.008799579,0.797224117,-31.94461633,491.281339,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55654_12,41.409,42.372,43.335,44.298,45.261,37394.253,0.914893617,10.24012493,10.13237152,10.1471873,10.03778165,10.07662502,0.02515761,-4.358423863,283.0623794,-8168.00565,88368.40186,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55654_13,39.483,40.68675,41.8905,43.09425,44.298,37988.424,0.891304348,10.54636242,10.37855233,10.32078331,10.28058534,10.15858092,-0.000137077,0.01380312,-0.285133485,-8.498344718,274.1189392,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
55656_CT001,156.969,182.007,207.045,232.083,257.121,1678218.174,0.610486891,7.504459365,7.305731509,7.132163389,7.034815715,6.991639743,-7.75111E-09,6.57334E-06,-0.002023651,0.262297136,-4.524195796,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
55656_CT002,153.117,178.6365,204.156,229.6755,255.195,1569637.035,0.6,7.52404618,7.282695539,7.116841215,7.014714201,6.987174678,2.22315E-09,-1.82004E-06,0.000606232,-0.10087236,14.06791405,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
55656_CT004,142.524,167.32125,192.1185,216.91575,241.713,1408334.535,0.589641434,7.779874125,7.499480165,7.305584663,7.203487759,7.169479236,-3.19689E-09,2.35611E-06,-0.000573373,0.044192673,7.626264828,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
55661_1,154.8012797,181.8858626,208.9704455,236.0550284,263.1396114,,0.588285735,7.963928192,7.633361707,7.445596504,7.364883254,7.39030162,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Generic
55661_2,152.6807142,179.3942754,206.1078367,232.8213979,259.5349592,,0.588285735,7.963928192,7.633361707,7.445596504,7.364883254,7.39030162,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Generic
55662_CT1,153.117,173.34,193.563,213.786,234.009,578542.473,0.654320988,7.888999967,7.385796382,7.225447872,7.070330796,7.135243465,1.37619E-07,-0.000107789,0.031605409,-4.119211503,208.9252349,Combined cycle,Natural Gas,Combined cycle (Natural Gas),Fit
55662_CT2,161.784,180.80325,199.8225,218.84175,237.861,452785.266,0.680161943,7.586643904,7.372531965,7.228656426,7.181975425,7.248712325,-3.41829E-09,3.25524E-06,-0.000996897,0.112364123,4.058100538,Combined cycle,Natural Gas,Combined cycle (Natural Gas),Fit
55664_GT-1,180.081,205.6005,231.12,256.6395,282.159,754518.204,0.638225256,7.517002927,7.329210111,7.176940044,7.173704444,7.044025958,-3.82153E-08,3.45172E-05,-0.011545553,1.690110038,-83.81387549,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
55664_GT-2,180.081,204.156,228.231,252.306,276.381,745617.195,0.651567944,7.749578149,7.447102403,7.405601468,7.351293877,7.371980687,4.48468E-08,-4.20524E-05,0.01473967,-2.290628282,140.670419,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
55667_CT01,194.526,222.21225,249.8985,277.58475,305.271,2167662.924,0.637223975,7.450404095,7.407132492,7.251548569,7.188326956,7.325174645,-6.87637E-09,8.1002E-06,-0.003430621,0.621417634,-33.39434437,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
55667_CT02,193.563,221.24925,248.9355,276.62175,304.308,2089416.285,0.636075949,7.515550987,7.406297335,7.245374723,7.19262422,7.331007313,-5.45184E-09,6.38204E-06,-0.002664341,0.471851302,-22.62401314,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
55672_CT1,45.80121951,52.08252962,58.36383972,64.64514983,70.92645993,,0.645756458,12.4978889,11.91508171,11.41275018,11.1264967,10.86228467,,,,,,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Generic
55672_CT2,45.21402439,51.41480488,57.61558537,63.81636585,70.01714634,,0.645756458,12.4978889,11.91508171,11.41275018,11.1264967,10.86228467,,,,,,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Generic
55672_CT3,45.21402439,51.41480488,57.61558537,63.81636585,70.01714634,,0.645756458,12.4978889,11.91508171,11.41275018,11.1264967,10.86228467,,,,,,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Generic
55672_CT4,45.80121951,52.08252962,58.36383972,64.64514983,70.92645993,,0.645756458,12.4978889,11.91508171,11.41275018,11.1264967,10.86228467,,,,,,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Generic
