Year,Month,Day,Period,122_HYDRO_1,122_HYDRO_2,122_HYDRO_3,122_HYDRO_4,122_HYDRO_5,122_HYDRO_6,201_HYDRO_4,215_HYDRO_1,215_HYDRO_2,215_HYDRO_3,222_HYDRO_1,222_HYDRO_2,222_HYDRO_3,222_HYDRO_4,222_HYDRO_5,222_HYDRO_6,322_HYDRO_1,322_HYDRO_2,322_HYDRO_3,322_HYDRO_4
2020,6,29,4,38.7,38.7,38.7,38.7,38.7,38.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,24.5,24.5,24.5,24.5
2020,6,29,5,38.2,38.2,38.2,38.2,38.2,38.2,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,32.6,32.6,32.6,32.6
2020,6,29,6,39.6,39.6,39.6,39.6,39.6,39.6,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,14.7,14.7,14.7,14.7
2020,6,29,7,38.7,38.7,38.7,38.7,38.7,38.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,31.1,31.1,31.1,31.1
2020,6,29,8,38.2,38.2,38.2,38.2,38.2,38.2,28,28,28,28,28,28,28,28,28,28,27.4,27.4,27.4,27.4
2020,6,29,9,38.2,38.2,38.2,38.2,38.2,38.2,35.4,35.4,35.4,35.4,35.4,35.4,35.4,35.4,35.4,35.4,30.8,30.8,30.8,30.8
2020,6,29,10,39.2,39.2,39.2,39.2,39.2,39.2,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,11.7,11.7,11.7,11.7
2020,6,29,11,38.2,38.2,38.2,38.2,38.2,38.2,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,34.6,34.6,34.6,34.6
2020,6,29,12,38.2,38.2,38.2,38.2,38.2,38.2,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,35.7,35.7,35.7,35.7
2020,6,29,13,37.7,37.7,37.7,37.7,37.7,37.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,42.2,42.2,42.2,42.2
2020,6,29,14,37.7,37.7,37.7,37.7,37.7,37.7,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,41.5,41.5,41.5,41.5
2020,6,29,15,37.7,37.7,37.7,37.7,37.7,37.7,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,43.6,43.6,43.6,43.6
2020,6,29,16,38.7,38.7,38.7,38.7,38.7,38.7,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,48.3,48.3,48.3,48.3
2020,6,29,17,37.7,37.7,37.7,37.7,37.7,37.7,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,45.3,45.3,45.3,45.3
2020,6,29,18,38.7,38.7,38.7,38.7,38.7,38.7,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,44.4,44.4,44.4,44.4
2020,6,29,19,38.7,38.7,38.7,38.7,38.7,38.7,36.6,36.6,36.6,36.6,36.6,36.6,36.6,36.6,36.6,36.6,38.5,38.5,38.5,38.5
2020,6,29,20,26.4,26.4,26.4,26.4,26.4,26.4,28.8,28.8,28.8,28.8,28.8,28.8,28.8,28.8,28.8,28.8,40.2,40.2,40.2,40.2
2020,6,29,21,25,25,25,25,25,25,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,40.1,40.1,40.1,40.1
2020,6,29,22,13.2,13.2,13.2,13.2,13.2,13.2,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,39.3,39.3,39.3,39.3
2020,6,29,23,12.7,12.7,12.7,12.7,12.7,12.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,28.1,28.1,28.1,28.1
2020,6,29,24,12.7,12.7,12.7,12.7,12.7,12.7,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,26.8,26.8,26.8,26.8
2020,6,30,1,25.9,25.9,25.9,25.9,25.9,25.9,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,31.2,31.2,31.2,31.2
2020,6,30,2,25.9,25.9,25.9,25.9,25.9,25.9,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,33.9,33.9,33.9,33.9
2020,6,30,3,25.9,25.9,25.9,25.9,25.9,25.9,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,33.4,33.4,33.4,33.4
2020,6,30,4,39.2,39.2,39.2,39.2,39.2,39.2,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,40.3,40.3,40.3,40.3
2020,6,30,5,38.7,38.7,38.7,38.7,38.7,38.7,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,33.6,33.6,33.6,33.6
2020,6,30,6,38.7,38.7,38.7,38.7,38.7,38.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,20,20,20,20
2020,6,30,7,39.2,39.2,39.2,39.2,39.2,39.2,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,31.2,31.2,31.2,31.2
2020,6,30,8,38.2,38.2,38.2,38.2,38.2,38.2,23,23,23,23,23,23,23,23,23,23,31.4,31.4,31.4,31.4
2020,6,30,9,37.7,37.7,37.7,37.7,37.7,37.7,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,37.2,37.2,37.2,37.2
2020,6,30,10,36.8,36.8,36.8,36.8,36.8,36.8,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,34.2,34.2,34.2,34.2
2020,6,30,11,36.8,36.8,36.8,36.8,36.8,36.8,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,36.3,36.3,36.3,36.3
2020,6,30,12,38.2,38.2,38.2,38.2,38.2,38.2,45.9,45.9,45.9,45.9,45.9,45.9,45.9,45.9,45.9,45.9,37.2,37.2,37.2,37.2
2020,6,30,13,37.3,37.3,37.3,37.3,37.3,37.3,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,22.9,22.9,22.9,22.9
2020,6,30,14,38.2,38.2,38.2,38.2,38.2,38.2,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,23,23,23,23
2020,6,30,15,38.2,38.2,38.2,38.2,38.2,38.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,39.6,39.6,39.6,39.6
2020,6,30,16,39.2,39.2,39.2,39.2,39.2,39.2,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,41.4,41.4,41.4,41.4
2020,6,30,17,38.7,38.7,38.7,38.7,38.7,38.7,49,49,49,49,49,49,49,49,49,49,41.1,41.1,41.1,41.1
2020,6,30,18,38.7,38.7,38.7,38.7,38.7,38.7,49,49,49,49,49,49,49,49,49,49,42.1,42.1,42.1,42.1
2020,6,30,19,38.7,38.7,38.7,38.7,38.7,38.7,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,42.1,42.1,42.1,42.1
2020,6,30,20,37.3,37.3,37.3,37.3,37.3,37.3,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,40.7,40.7,40.7,40.7
2020,6,30,21,19.8,19.8,19.8,19.8,19.8,19.8,42.4,42.4,42.4,42.4,42.4,42.4,42.4,42.4,42.4,42.4,37.6,37.6,37.6,37.6
2020,6,30,22,12.7,12.7,12.7,12.7,12.7,12.7,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,42.1,42.1,42.1,42.1
2020,6,30,23,12.7,12.7,12.7,12.7,12.7,12.7,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,40.4,40.4,40.4,40.4
2020,6,30,24,12.7,12.7,12.7,12.7,12.7,12.7,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,35,35,35,35
2020,7,1,1,25.5,25.5,25.5,25.5,25.5,25.5,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,31.1,31.1,31.1,31.1
2020,7,1,2,25.9,25.9,25.9,25.9,25.9,25.9,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,33.6,33.6,33.6,33.6
2020,7,1,3,36.8,36.8,36.8,36.8,36.8,36.8,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,30.5,30.5,30.5,30.5
2020,7,1,4,38.2,38.2,38.2,38.2,38.2,38.2,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,25.3,25.3,25.3,25.3
2020,7,1,5,39.2,39.2,39.2,39.2,39.2,39.2,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,35.7,35.7,35.7,35.7
2020,7,1,6,39.2,39.2,39.2,39.2,39.2,39.2,29,29,29,29,29,29,29,29,29,29,25.4,25.4,25.4,25.4
2020,7,1,7,37.7,37.7,37.7,37.7,37.7,37.7,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,36.2,36.2,36.2,36.2
2020,7,1,8,38.2,38.2,38.2,38.2,38.2,38.2,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,36.9,36.9,36.9,36.9
2020,7,1,9,38.7,38.7,38.7,38.7,38.7,38.7,43.8,43.8,43.8,43.8,43.8,43.8,43.8,43.8,43.8,43.8,45.5,45.5,45.5,45.5
2020,7,1,10,38.7,38.7,38.7,38.7,38.7,38.7,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,24.4,24.4,24.4,24.4
2020,7,1,11,38.7,38.7,38.7,38.7,38.7,38.7,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,26.6,26.6,26.6,26.6
2020,7,1,12,38.2,38.2,38.2,38.2,38.2,38.2,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,22.4,22.4,22.4,22.4
2020,7,1,13,39.2,39.2,39.2,39.2,39.2,39.2,45.9,45.9,45.9,45.9,45.9,45.9,45.9,45.9,45.9,45.9,41.5,41.5,41.5,41.5
2020,7,1,14,37.7,37.7,37.7,37.7,37.7,37.7,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,41,41,41,41
2020,7,1,15,38.2,38.2,38.2,38.2,38.2,38.2,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,40.5,40.5,40.5,40.5
2020,7,1,16,39.2,39.2,39.2,39.2,39.2,39.2,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,40.2,40.2,40.2,40.2
2020,7,1,17,38.2,38.2,38.2,38.2,38.2,38.2,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,40.1,40.1,40.1,40.1
2020,7,1,18,38.2,38.2,38.2,38.2,38.2,38.2,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,41.8,41.8,41.8,41.8
2020,7,1,19,36.3,36.3,36.3,36.3,36.3,36.3,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,41.7,41.7,41.7,41.7
2020,7,1,20,24.1,24.1,24.1,24.1,24.1,24.1,38.3,38.3,38.3,38.3,38.3,38.3,38.3,38.3,38.3,38.3,45.7,45.7,45.7,45.7
2020,7,1,21,16.5,16.5,16.5,16.5,16.5,16.5,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,38.9,38.9,38.9,38.9
2020,7,1,22,12.7,12.7,12.7,12.7,12.7,12.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,41.2,41.2,41.2,41.2
2020,7,1,23,12.7,12.7,12.7,12.7,12.7,12.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,31.4,31.4,31.4,31.4
2020,7,1,24,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,31.3,31.3,31.3,31.3
2020,7,2,1,25.5,25.5,25.5,25.5,25.5,25.5,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,40,40,40,40
2020,7,2,2,25.9,25.9,25.9,25.9,25.9,25.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,36.4,36.4,36.4,36.4
2020,7,2,3,25.9,25.9,25.9,25.9,25.9,25.9,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,40.1,40.1,40.1,40.1
2020,7,2,4,25.9,25.9,25.9,25.9,25.9,25.9,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,41.9,41.9,41.9,41.9
2020,7,2,5,26.4,26.4,26.4,26.4,26.4,26.4,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,42.1,42.1,42.1,42.1
2020,7,2,6,38.7,38.7,38.7,38.7,38.7,38.7,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,29.3,29.3,29.3,29.3
2020,7,2,7,38.7,38.7,38.7,38.7,38.7,38.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,30,30,30,30
2020,7,2,8,39.2,39.2,39.2,39.2,39.2,39.2,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,28.5,28.5,28.5,28.5
2020,7,2,9,38.2,38.2,38.2,38.2,38.2,38.2,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,37,37,37,37
2020,7,2,10,39.2,39.2,39.2,39.2,39.2,39.2,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,39.8,39.8,39.8,39.8
2020,7,2,11,38.2,38.2,38.2,38.2,38.2,38.2,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,39.2,39.2,39.2,39.2
2020,7,2,12,38.7,38.7,38.7,38.7,38.7,38.7,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,37.5,37.5,37.5,37.5
2020,7,2,13,38.2,38.2,38.2,38.2,38.2,38.2,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,38,38,38,38
2020,7,2,14,38.7,38.7,38.7,38.7,38.7,38.7,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,38.4,38.4,38.4,38.4
2020,7,2,15,37.7,37.7,37.7,37.7,37.7,37.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,36,36,36,36
2020,7,2,16,38.7,38.7,38.7,38.7,38.7,38.7,36,36,36,36,36,36,36,36,36,36,41.8,41.8,41.8,41.8
2020,7,2,17,38.2,38.2,38.2,38.2,38.2,38.2,36,36,36,36,36,36,36,36,36,36,33.6,33.6,33.6,33.6
2020,7,2,18,38.2,38.2,38.2,38.2,38.2,38.2,34.2,34.2,34.2,34.2,34.2,34.2,34.2,34.2,34.2,34.2,33.9,33.9,33.9,33.9
2020,7,2,19,38.2,38.2,38.2,38.2,38.2,38.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,39.4,39.4,39.4,39.4
2020,7,2,20,37.7,37.7,37.7,37.7,37.7,37.7,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,46.1,46.1,46.1,46.1
2020,7,2,21,37.7,37.7,37.7,37.7,37.7,37.7,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,25.9,25.9,25.9,25.9
2020,7,2,22,17.9,17.9,17.9,17.9,17.9,17.9,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,38.1,38.1,38.1,38.1
2020,7,2,23,12.3,12.3,12.3,12.3,12.3,12.3,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,18.9,18.9,18.9,18.9
2020,7,2,24,12.7,12.7,12.7,12.7,12.7,12.7,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,26.6,26.6,26.6,26.6
2020,7,3,1,13.7,13.7,13.7,13.7,13.7,13.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,35.1,35.1,35.1,35.1
2020,7,3,2,26.4,26.4,26.4,26.4,26.4,26.4,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,34.4,34.4,34.4,34.4
2020,7,3,3,25.9,25.9,25.9,25.9,25.9,25.9,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,33.9,33.9,33.9,33.9
2020,7,3,4,25.9,25.9,25.9,25.9,25.9,25.9,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,28.3,28.3,28.3,28.3
2020,7,3,5,25.9,25.9,25.9,25.9,25.9,25.9,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,30,30,30,30
2020,7,3,6,38.7,38.7,38.7,38.7,38.7,38.7,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,34,34,34,34
2020,7,3,7,39.2,39.2,39.2,39.2,39.2,39.2,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,37.2,37.2,37.2,37.2
2020,7,3,8,39.2,39.2,39.2,39.2,39.2,39.2,28,28,28,28,28,28,28,28,28,28,45.4,45.4,45.4,45.4
2020,7,3,9,38.2,38.2,38.2,38.2,38.2,38.2,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,38.3,38.3,38.3,38.3
2020,7,3,10,39.2,39.2,39.2,39.2,39.2,39.2,36.4,36.4,36.4,36.4,36.4,36.4,36.4,36.4,36.4,36.4,36.9,36.9,36.9,36.9
2020,7,3,11,38.7,38.7,38.7,38.7,38.7,38.7,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,37.5,37.5,37.5,37.5
2020,7,3,12,38.2,38.2,38.2,38.2,38.2,38.2,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,30.3,30.3,30.3,30.3
2020,7,3,13,38.2,38.2,38.2,38.2,38.2,38.2,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,38.8,38.8,38.8,38.8
2020,7,3,14,38.7,38.7,38.7,38.7,38.7,38.7,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,36.7,36.7,36.7,36.7
2020,7,3,15,38.2,38.2,38.2,38.2,38.2,38.2,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,38.1,38.1,38.1,38.1
2020,7,3,16,39.2,39.2,39.2,39.2,39.2,39.2,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,40.4,40.4,40.4,40.4
2020,7,3,17,37.3,37.3,37.3,37.3,37.3,37.3,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,41.5,41.5,41.5,41.5
2020,7,3,18,38.2,38.2,38.2,38.2,38.2,38.2,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,39.4,39.4,39.4,39.4
2020,7,3,19,38.2,38.2,38.2,38.2,38.2,38.2,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,34.4,34.4,34.4,34.4
2020,7,3,20,38.7,38.7,38.7,38.7,38.7,38.7,42,42,42,42,42,42,42,42,42,42,34.3,34.3,34.3,34.3
2020,7,3,21,26.9,26.9,26.9,26.9,26.9,26.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,39,39,39,39
2020,7,3,22,17,17,17,17,17,17,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,37.5,37.5,37.5,37.5
2020,7,3,23,13.2,13.2,13.2,13.2,13.2,13.2,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,30.7,30.7,30.7,30.7
2020,7,3,24,12.7,12.7,12.7,12.7,12.7,12.7,9,9,9,9,9,9,9,9,9,9,28.6,28.6,28.6,28.6
2020,7,4,1,12.7,12.7,12.7,12.7,12.7,12.7,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,38.3,38.3,38.3,38.3
2020,7,4,2,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,34.4,34.4,34.4,34.4
2020,7,4,3,12.7,12.7,12.7,12.7,12.7,12.7,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,35.5,35.5,35.5,35.5
2020,7,4,4,12.7,12.7,12.7,12.7,12.7,12.7,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,40.9,40.9,40.9,40.9
2020,7,4,5,25.9,25.9,25.9,25.9,25.9,25.9,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,37.6,37.6,37.6,37.6
2020,7,4,6,25.5,25.5,25.5,25.5,25.5,25.5,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,16,16,16,16
2020,7,4,7,25.9,25.9,25.9,25.9,25.9,25.9,27.4,27.4,27.4,27.4,27.4,27.4,27.4,27.4,27.4,27.4,23,23,23,23
2020,7,4,8,25.9,25.9,25.9,25.9,25.9,25.9,28,28,28,28,28,28,28,28,28,28,24.2,24.2,24.2,24.2
2020,7,4,9,25.5,25.5,25.5,25.5,25.5,25.5,28,28,28,28,28,28,28,28,28,28,25.5,25.5,25.5,25.5
2020,7,4,10,38.7,38.7,38.7,38.7,38.7,38.7,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,29.7,29.7,29.7,29.7
2020,7,4,11,38.7,38.7,38.7,38.7,38.7,38.7,44.2,44.2,44.2,44.2,44.2,44.2,44.2,44.2,44.2,44.2,43.5,43.5,43.5,43.5
2020,7,4,12,38.7,38.7,38.7,38.7,38.7,38.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,36.3,36.3,36.3,36.3
2020,7,4,13,38.7,38.7,38.7,38.7,38.7,38.7,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,40.2,40.2,40.2,40.2
2020,7,4,14,38.7,38.7,38.7,38.7,38.7,38.7,46.1,46.1,46.1,46.1,46.1,46.1,46.1,46.1,46.1,46.1,34.4,34.4,34.4,34.4
2020,7,4,15,38.2,38.2,38.2,38.2,38.2,38.2,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,36.4,36.4,36.4,36.4
2020,7,4,16,38.7,38.7,38.7,38.7,38.7,38.7,46.1,46.1,46.1,46.1,46.1,46.1,46.1,46.1,46.1,46.1,43,43,43,43
2020,7,4,17,37.3,37.3,37.3,37.3,37.3,37.3,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,44.9,44.9,44.9,44.9
2020,7,4,18,25.5,25.5,25.5,25.5,25.5,25.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,45.4,45.4,45.4,45.4
2020,7,4,19,25.5,25.5,25.5,25.5,25.5,25.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,45.9,45.9,45.9,45.9
2020,7,4,20,25.5,25.5,25.5,25.5,25.5,25.5,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,39.9,43.7,43.7,43.7,43.7
2020,7,4,21,25.5,25.5,25.5,25.5,25.5,25.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,41.4,41.4,41.4,41.4
2020,7,4,22,15.1,15.1,15.1,15.1,15.1,15.1,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,38,38,38,38
2020,7,4,23,11.8,11.8,11.8,11.8,11.8,11.8,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,29.5,29.5,29.5,29.5
2020,7,4,24,12.3,12.3,12.3,12.3,12.3,12.3,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,33.6,33.6,33.6,33.6
2020,7,5,1,12.3,12.3,12.3,12.3,12.3,12.3,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,25.8,25.8,25.8,25.8
2020,7,5,2,13.2,13.2,13.2,13.2,13.2,13.2,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,27.4,27.4,27.4,27.4
2020,7,5,3,12.7,12.7,12.7,12.7,12.7,12.7,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,31.9,31.9,31.9,31.9
2020,7,5,4,12.7,12.7,12.7,12.7,12.7,12.7,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,28.8,28.8,28.8,28.8
2020,7,5,5,13.2,13.2,13.2,13.2,13.2,13.2,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,40.7,40.7,40.7,40.7
2020,7,5,6,27.4,27.4,27.4,27.4,27.4,27.4,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,35.5,35.5,35.5,35.5
2020,7,5,7,39.2,39.2,39.2,39.2,39.2,39.2,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,31.3,31.3,31.3,31.3
2020,7,5,8,38.2,38.2,38.2,38.2,38.2,38.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,31.7,31.7,31.7,31.7
2020,7,5,9,39.2,39.2,39.2,39.2,39.2,39.2,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,34.9,34.9,34.9,34.9
2020,7,5,10,37.7,37.7,37.7,37.7,37.7,37.7,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,20.5,20.5,20.5,20.5
2020,7,5,11,38.7,38.7,38.7,38.7,38.7,38.7,43,43,43,43,43,43,43,43,43,43,35.1,35.1,35.1,35.1
2020,7,5,12,38.2,38.2,38.2,38.2,38.2,38.2,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,25.4,25.4,25.4,25.4
2020,7,5,13,38.2,38.2,38.2,38.2,38.2,38.2,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,37.7,37.7,37.7,37.7
2020,7,5,14,37.7,37.7,37.7,37.7,37.7,37.7,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,42,42,42,42
2020,7,5,15,38.2,38.2,38.2,38.2,38.2,38.2,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,40.8,40.8,40.8,40.8
2020,7,5,16,37.7,37.7,37.7,37.7,37.7,37.7,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,43.7,43.7,43.7,43.7
2020,7,5,17,38.7,38.7,38.7,38.7,38.7,38.7,46.1,46.1,46.1,46.1,46.1,46.1,46.1,46.1,46.1,46.1,40.8,40.8,40.8,40.8
2020,7,5,18,38.7,38.7,38.7,38.7,38.7,38.7,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,46.3,41.5,41.5,41.5,41.5
